timestamp,open,high,low,close,volume
2022-07-04,19315.27,20359.68,19053.02,20237.99,5016.41958
2022-07-05,20237.99,20747.06,19300.0,20174.35,6946.697845
2022-07-06,20174.35,20670.93,19765.75,20564.05,5210.425243
2022-07-07,20564.05,21836.89,20250.0,21618.7,5862.289343
2022-07-08,21618.7,22526.36,21183.18,21593.13,6770.345943
2022-07-09,21593.13,21994.72,21323.05,21590.24,2508.779821
2022-07-10,21590.24,21606.48,20639.57,20861.22,2728.357746
2022-07-11,20861.22,20861.48,19880.0,19962.69,3387.391808
2022-07-12,19962.69,20058.76,19249.3,19332.71,4684.517703
2022-07-13,19332.71,20359.99,18911.04,20239.13,7839.893743
2022-07-14,20239.13,20895.32,19625.76,20591.15,5756.575476
2022-07-15,20591.15,21200.0,20383.34,20832.45,4373.489352
2022-07-16,20832.45,21582.47,20473.64,21196.23,3138.949522
2022-07-17,21196.23,21674.99,20755.72,20801.77,3033.067026
2022-07-18,20801.77,22768.06,20764.1,22440.0,5617.596898
2022-07-19,22440.0,23797.85,21581.99,23398.06,6696.447694
2022-07-20,23398.06,24265.89,22919.4,23219.63,7007.354487
2022-07-21,23219.63,23427.84,22345.85,23147.78,4741.754297
2022-07-22,23147.78,23747.99,22506.0,22687.01,3585.480719
2022-07-23,22687.01,22997.15,21945.31,22452.4,2405.627435
2022-07-24,22452.4,23007.64,22262.75,22581.53,2032.943388
2022-07-25,22581.53,22663.05,21254.9,21312.66,3573.508141
2022-07-26,21312.66,21342.32,20710.36,21248.22,3067.313524
2022-07-27,21248.22,23100.0,21042.46,22950.43,4708.315569
2022-07-28,22950.43,24192.14,22577.19,23845.75,4912.810414
2022-07-29,23845.75,24439.72,23427.6,23775.76,4283.444472
2022-07-30,23775.76,24668.16,23512.92,23638.03,3430.733782
2022-07-31,23638.03,24190.45,23233.94,23305.12,2132.808173
2022-08-01,23305.12,23499.48,22852.3,23265.44,2259.666522
2022-08-02,23265.44,23450.0,22657.2,22978.1,2698.984857
2022-08-03,22978.1,23638.46,22685.78,22819.37,2076.332526
2022-08-04,22819.37,23217.02,22404.72,22617.74,2278.79047
2022-08-05,22617.74,23475.53,22591.61,23308.31,2485.564815
2022-08-06,23308.31,23346.86,22910.01,22951.2,985.864994
2022-08-07,22951.2,23396.97,22850.0,23177.58,890.846902
2022-08-08,23177.58,24240.6,23159.87,23815.45,2284.475576
2022-08-09,23815.45,23926.69,22875.0,23150.39,1956.630895
2022-08-10,23150.39,24221.92,22664.06,23952.14,3440.139455
2022-08-11,23952.14,24920.0,23857.13,23935.04,3553.309597
2022-08-12,23935.04,24449.69,23589.76,24395.19,1689.441486
2022-08-13,24395.19,24880.13,24299.94,24437.66,1464.78086
2022-08-14,24437.66,25040.0,24150.0,24303.56,1550.748524
2022-08-15,24303.56,25204.62,23772.42,24095.41,2639.302276
2022-08-16,24095.41,24241.85,23678.49,23859.05,1700.267786
2022-08-17,23859.05,24440.71,23187.51,23335.92,2494.748623
2022-08-18,23335.92,23594.7,23097.68,23187.3,1689.865001
2022-08-19,23187.3,23199.37,20785.07,20827.96,5178.872814
2022-08-20,20827.96,21370.11,20768.12,21137.82,2911.976528
2022-08-21,21137.82,21783.45,21068.22,21516.52,1931.580462
2022-08-22,21516.52,21540.0,20899.33,21399.3,2556.736212
2022-08-23,21399.3,21678.55,20895.01,21519.02,2314.974876
2022-08-24,21519.02,21897.64,21154.25,21366.01,1822.516966
2022-08-25,21366.01,21811.0,21312.51,21563.81,1602.992599
2022-08-26,21563.81,21868.78,20115.0,20244.11,4770.011922
2022-08-27,20244.11,20371.8,19799.0,20043.3,2887.359237
2022-08-28,20043.3,20158.75,19526.89,19555.66,1754.10149
2022-08-29,19555.66,20427.41,19553.08,20293.48,2705.206325
2022-08-30,20293.48,20574.55,19541.52,19811.52,2888.176734
2022-08-31,19811.52,20494.03,19801.94,20051.21,2059.097645
2022-09-01,20051.21,20203.29,19568.0,20133.28,2278.576658
